timestamp(UTC),NetADC_O3-O3,NetADC_O3-O3_ug,NetADC_CO-CO,NetADC_CO-CO_ug,NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPM-PM25,NetPM-PM10,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA
2023-12-10T00:00:00,34.09,65.35,187.81,210.10,18.33,33.68,38.73,812.41,24.58,1427.98,0.72,0.72,0.1864,417.6556,28.0000,44.84,23.37,984.27
2023-12-10T00:00:05,29.54,56.63,250.31,280.01,22.56,41.46,38.77,812.38,24.58,1427.90,0.76,0.76,0.1864,417.7748,28.0000,44.85,23.36,984.22
2023-12-10T00:00:10,37.34,71.58,178.20,199.35,23.03,42.32,38.73,812.28,24.56,1427.75,0.73,0.73,0.1865,417.9547,29.0000,44.85,23.36,984.25
2023-12-10T00:00:15,29.87,57.26,231.08,258.51,18.80,34.55,38.74,812.16,24.56,1427.56,0.78,0.78,0.1865,418.0055,28.0000,44.86,23.36,984.26
2023-12-10T00:00:20,40.26,77.18,199.83,223.55,27.73,50.96,38.70,812.10,24.56,1427.46,0.78,0.78,0.1865,418.0512,29.0000,44.86,23.36,984.27
2023-12-10T00:00:25,30.19,57.87,190.22,212.79,18.80,34.55,38.73,811.99,24.59,1427.20,0.79,0.79,0.1865,418.0286,29.0000,44.86,23.37,984.26
2023-12-10T00:00:30,40.26,77.18,223.87,250.45,18.80,34.55,38.73,812.00,24.58,1427.30,0.78,0.78,0.1865,417.8844,29.0000,44.85,23.36,984.27
2023-12-10T00:00:35,26.62,51.03,195.03,218.18,27.73,50.96,38.74,812.94,24.60,1428.94,0.79,0.79,0.1865,417.8582,29.0000,44.86,23.36,984.26
2023-12-10T00:00:40,33.44,64.11,223.87,250.45,23.50,43.18,38.75,813.23,24.58,1429.46,0.81,0.81,0.1865,417.9498,29.0000,44.87,23.36,984.28
2023-12-10T00:00:45,26.62,51.03,245.50,274.65,18.80,34.55,38.78,813.41,24.59,1429.81,0.79,0.79,0.1866,418.1507,29.0000,44.88,23.36,984.29
